position,season,games_played_season,fantasy_points,player_type,points_per_game
IDP,2021,10.0,37.75,defensive,3.78
IDP,2021,8.0,17.5,defensive,2.19
IDP,2021,15.0,51.0,defensive,3.4
IDP,2021,17.0,114.25,defensive,6.72
IDP,2021,13.0,47.0,defensive,3.62
IDP,2021,4.0,26.25,defensive,6.56
IDP,2021,4.0,22.25,defensive,5.56
IDP,2021,19.0,200.5,defensive,10.55
IDP,2021,18.0,260.75,defensive,14.49
IDP,2021,7.0,28.75,defensive,4.11
IDP,2021,10.0,40.75,defensive,4.08
IDP,2021,4.0,10.5,defensive,2.62
IDP,2021,12.0,57.5,defensive,4.79
IDP,2021,9.0,59.75,defensive,6.64
IDP,2021,17.0,93.5,defensive,5.5
IDP,2021,14.0,159.75,defensive,11.41
IDP,2021,14.0,57.5,defensive,4.11
IDP,2021,15.0,168.25,defensive,11.22
IDP,2021,10.0,11.75,defensive,1.18
IDP,2021,10.0,67.5,defensive,6.75
IDP,2021,7.0,20.5,defensive,2.93
IDP,2021,10.0,98.25,defensive,9.82
IDP,2021,18.0,153.0,defensive,8.5
IDP,2021,9.0,76.0,defensive,8.44
IDP,2021,14.0,51.5,defensive,3.68
IDP,2021,16.0,72.5,defensive,4.53
IDP,2021,12.0,44.5,defensive,3.71
IDP,2021,16.0,119.75,defensive,7.48
IDP,2021,13.0,54.5,defensive,4.19
IDP,2021,8.0,22.75,defensive,2.84
IDP,2021,8.0,2.75,defensive,0.34
IDP,2021,16.0,111.5,defensive,6.97
IDP,2021,12.0,66.0,defensive,5.5
IDP,2021,20.0,142.25,defensive,7.11
IDP,2021,9.0,21.0,defensive,2.33
IDP,2021,5.0,0.75,defensive,0.15
IDP,2021,5.0,13.5,defensive,2.7
IDP,2021,15.0,84.0,defensive,5.6
IDP,2021,14.0,48.75,defensive,3.48
IDP,2021,7.0,134.5,defensive,19.21
IDP,2021,12.0,58.25,defensive,4.85
IDP,2021,13.0,114.25,defensive,8.79
IDP,2021,15.0,75.75,defensive,5.05
IDP,2021,7.0,42.75,defensive,6.11
IDP,2021,13.0,104.0,defensive,8.0
IDP,2021,17.0,323.25,defensive,19.01
IDP,2021,6.0,2.5,defensive,0.42
IDP,2021,6.0,1.0,defensive,0.17
IDP,2021,6.0,4.0,defensive,0.67
IDP,2021,8.0,23.5,defensive,2.94
IDP,2021,7.0,46.75,defensive,6.68
IDP,2021,7.0,15.0,defensive,2.14
IDP,2021,15.0,40.25,defensive,2.68
IDP,2021,15.0,42.5,defensive,2.83
IDP,2021,17.0,133.25,defensive,7.84
IDP,2021,17.0,261.75,defensive,15.4
IDP,2021,11.0,167.75,defensive,15.25
IDP,2021,7.0,23.25,defensive,3.32
IDP,2021,16.0,194.5,defensive,12.16
IDP,2021,16.0,259.0,defensive,16.19
IDP,2021,19.0,159.0,defensive,8.37
IDP,2021,9.0,61.5,defensive,6.83
IDP,2021,4.0,16.0,defensive,4.0
IDP,2021,11.0,22.75,defensive,2.07
IDP,2021,18.0,125.5,defensive,6.97
IDP,2021,17.0,214.5,defensive,12.62
IDP,2021,13.0,147.75,defensive,11.37
IDP,2021,14.0,249.0,defensive,17.79
IDP,2021,11.0,57.5,defensive,5.23
IDP,2021,21.0,515.0,defensive,24.52
IDP,2021,18.0,199.0,defensive,11.06
IDP,2021,8.0,138.25,defensive,17.28
IDP,2021,9.0,94.75,defensive,10.53
IDP,2021,5.0,14.5,defensive,2.9
IDP,2021,14.0,190.0,defensive,13.57
IDP,2021,8.0,42.75,defensive,5.34
IDP,2021,9.0,39.0,defensive,4.33
IDP,2021,15.0,285.75,defensive,19.05
IDP,2021,17.0,119.5,defensive,7.03
IDP,2021,9.0,84.75,defensive,9.42
IDP,2021,7.0,160.5,defensive,22.93
IDP,2021,7.0,68.5,defensive,9.79
IDP,2021,16.0,108.25,defensive,6.77
IDP,2021,18.0,146.25,defensive,8.12
IDP,2021,17.0,123.75,defensive,7.28
IDP,2021,6.0,20.5,defensive,3.42
IDP,2021,17.0,176.0,defensive,10.35
IDP,2021,13.0,41.25,defensive,3.17
IDP,2021,14.0,99.25,defensive,7.09
IDP,2021,6.0,14.0,defensive,2.33
IDP,2021,11.0,63.5,defensive,5.77
IDP,2021,12.0,107.25,defensive,8.94
IDP,2021,14.0,59.0,defensive,4.21
IDP,2021,11.0,49.5,defensive,4.5
IDP,2021,14.0,103.5,defensive,7.39
IDP,2021,6.0,38.25,defensive,6.38
IDP,2021,13.0,79.75,defensive,6.13
IDP,2021,15.0,221.5,defensive,14.77
IDP,2021,11.0,46.5,defensive,4.23
IDP,2021,17.0,245.0,defensive,14.41
IDP,2021,13.0,252.0,defensive,19.38
IDP,2021,12.0,49.5,defensive,4.12
IDP,2021,11.0,39.25,defensive,3.57
IDP,2021,13.0,35.0,defensive,2.69
IDP,2021,14.0,170.0,defensive,12.14
IDP,2021,17.0,116.75,defensive,6.87
IDP,2021,15.0,146.75,defensive,9.78
IDP,2021,4.0,4.75,defensive,1.19
IDP,2021,16.0,198.5,defensive,12.41
IDP,2021,17.0,124.25,defensive,7.31
IDP,2021,12.0,153.25,defensive,12.77
IDP,2021,7.0,74.0,defensive,10.57
IDP,2021,17.0,329.75,defensive,19.4
IDP,2021,18.0,244.5,defensive,13.58
IDP,2021,11.0,43.5,defensive,3.95
IDP,2021,11.0,128.75,defensive,11.7
IDP,2021,16.0,64.75,defensive,4.05
IDP,2021,18.0,268.0,defensive,14.89
IDP,2021,11.0,56.75,defensive,5.16
IDP,2021,12.0,207.5,defensive,17.29
IDP,2021,17.0,159.25,defensive,9.37
IDP,2021,17.0,191.25,defensive,11.25
IDP,2021,15.0,82.5,defensive,5.5
IDP,2021,17.0,111.0,defensive,6.53
IDP,2021,13.0,169.25,defensive,13.02
IDP,2021,7.0,66.0,defensive,9.43
IDP,2021,12.0,81.5,defensive,6.79
IDP,2021,5.0,23.25,defensive,4.65
IDP,2021,17.0,258.0,defensive,15.18
IDP,2021,20.0,111.0,defensive,5.55
IDP,2021,14.0,95.0,defensive,6.79
IDP,2021,19.0,160.0,defensive,8.42
IDP,2021,16.0,203.75,defensive,12.73
IDP,2021,15.0,62.0,defensive,4.13
IDP,2021,5.0,11.25,defensive,2.25
IDP,2021,17.0,267.5,defensive,15.74
IDP,2021,13.0,70.5,defensive,5.42
IDP,2021,9.0,40.25,defensive,4.47
IDP,2021,18.0,158.5,defensive,8.81
IDP,2021,8.0,62.25,defensive,7.78
IDP,2021,17.0,342.75,defensive,20.16
IDP,2021,18.0,199.0,defensive,11.06
IDP,2021,19.0,126.0,defensive,6.63
IDP,2021,14.0,234.5,defensive,16.75
IDP,2021,17.0,161.25,defensive,9.49
IDP,2021,12.0,71.75,defensive,5.98
IDP,2021,12.0,9.75,defensive,0.81
IDP,2021,17.0,171.5,defensive,10.09
IDP,2021,7.0,78.25,defensive,11.18
IDP,2021,5.0,39.0,defensive,7.8
IDP,2021,21.0,157.75,defensive,7.51
IDP,2021,5.0,36.25,defensive,7.25
IDP,2021,5.0,1.0,defensive,0.2
IDP,2021,7.0,92.75,defensive,13.25
IDP,2021,6.0,31.75,defensive,5.29
IDP,2021,5.0,30.25,defensive,6.05
IDP,2021,7.0,36.25,defensive,5.18
IDP,2021,11.0,38.5,defensive,3.5
IDP,2021,14.0,101.25,defensive,7.23
IDP,2021,16.0,98.0,defensive,6.12
IDP,2021,15.0,127.25,defensive,8.48
IDP,2021,9.0,21.0,defensive,2.33
IDP,2021,8.0,9.75,defensive,1.22
IDP,2021,8.0,44.0,defensive,5.5
IDP,2021,14.0,104.5,defensive,7.46
IDP,2021,9.0,23.75,defensive,2.64
IDP,2021,16.0,229.0,defensive,14.31
IDP,2021,17.0,150.75,defensive,8.87
IDP,2021,15.0,87.5,defensive,5.83
IDP,2021,6.0,15.25,defensive,2.54
IDP,2021,9.0,58.5,defensive,6.5
IDP,2021,15.0,97.5,defensive,6.5
IDP,2021,4.0,5.75,defensive,1.44
IDP,2021,12.0,62.25,defensive,5.19
IDP,2021,14.0,59.5,defensive,4.25
IDP,2021,20.0,186.5,defensive,9.32
IDP,2021,16.0,94.75,defensive,5.92
IDP,2021,15.0,147.25,defensive,9.82
IDP,2021,8.0,34.5,defensive,4.31
IDP,2021,20.0,229.0,defensive,11.45
IDP,2021,6.0,46.0,defensive,7.67
IDP,2021,11.0,91.0,defensive,8.27
IDP,2021,6.0,15.0,defensive,2.5
IDP,2021,15.0,130.5,defensive,8.7
IDP,2021,10.0,83.5,defensive,8.35
IDP,2021,17.0,195.0,defensive,11.47
IDP,2021,7.0,58.0,defensive,8.29
IDP,2021,13.0,95.0,defensive,7.31
IDP,2021,15.0,78.25,defensive,5.22
IDP,2021,17.0,154.0,defensive,9.06
IDP,2021,16.0,157.75,defensive,9.86
IDP,2021,8.0,85.5,defensive,10.69
IDP,2021,9.0,18.0,defensive,2.0
IDP,2021,9.0,1.0,defensive,0.11
IDP,2021,9.0,37.5,defensive,4.17
IDP,2021,20.0,180.25,defensive,9.01
IDP,2021,14.0,77.0,defensive,5.5
IDP,2021,4.0,12.5,defensive,3.12
IDP,2021,13.0,90.25,defensive,6.94
IDP,2021,20.0,369.5,defensive,18.48
IDP,2021,17.0,251.25,defensive,14.78
IDP,2021,16.0,116.25,defensive,7.27
IDP,2021,9.0,26.5,defensive,2.94
IDP,2021,12.0,75.5,defensive,6.29
IDP,2021,6.0,33.5,defensive,5.58
IDP,2021,12.0,64.75,defensive,5.4
IDP,2021,17.0,276.75,defensive,16.28
IDP,2021,17.0,161.0,defensive,9.47
IDP,2021,15.0,244.0,defensive,16.27
IDP,2021,17.0,179.25,defensive,10.54
IDP,2021,12.0,73.75,defensive,6.15
IDP,2021,14.0,110.5,defensive,7.89
IDP,2021,18.0,216.25,defensive,12.01
IDP,2021,16.0,344.5,defensive,21.53
IDP,2021,12.0,79.25,defensive,6.6
IDP,2021,16.0,233.25,defensive,14.58
IDP,2021,16.0,138.0,defensive,8.62
IDP,2021,19.0,157.25,defensive,8.28
IDP,2021,4.0,17.25,defensive,4.31
IDP,2021,8.0,1.0,defensive,0.12
IDP,2021,8.0,60.0,defensive,7.5
IDP,2021,10.0,14.0,defensive,1.4
IDP,2021,13.0,66.25,defensive,5.1
IDP,2021,17.0,200.25,defensive,11.78
IDP,2021,4.0,7.75,defensive,1.94
IDP,2021,4.0,13.75,defensive,3.44
IDP,2021,5.0,3.0,defensive,0.6
IDP,2021,5.0,3.75,defensive,0.75
IDP,2021,14.0,60.75,defensive,4.34
IDP,2021,18.0,105.75,defensive,5.88
IDP,2021,17.0,264.75,defensive,15.57
IDP,2021,10.0,41.5,defensive,4.15
IDP,2021,7.0,32.0,defensive,4.57
IDP,2021,9.0,109.25,defensive,12.14
IDP,2021,9.0,42.5,defensive,4.72
IDP,2021,12.0,82.5,defensive,6.88
IDP,2021,15.0,107.75,defensive,7.18
IDP,2021,15.0,81.25,defensive,5.42
IDP,2021,15.0,57.0,defensive,3.8
IDP,2021,18.0,143.5,defensive,7.97
IDP,2021,8.0,25.5,defensive,3.19
IDP,2021,13.0,140.75,defensive,10.83
IDP,2021,13.0,106.75,defensive,8.21
IDP,2021,15.0,84.0,defensive,5.6
IDP,2021,15.0,133.0,defensive,8.87
IDP,2021,6.0,10.0,defensive,1.67
IDP,2021,13.0,158.5,defensive,12.19
IDP,2021,18.0,210.25,defensive,11.68
IDP,2021,17.0,195.25,defensive,11.49
IDP,2021,7.0,43.5,defensive,6.21
IDP,2021,10.0,23.75,defensive,2.38
IDP,2021,4.0,17.0,defensive,4.25
IDP,2021,5.0,5.25,defensive,1.05
IDP,2021,5.0,31.0,defensive,6.2
IDP,2021,13.0,74.75,defensive,5.75
IDP,2021,13.0,86.75,defensive,6.67
IDP,2021,9.0,56.25,defensive,6.25
IDP,2021,13.0,93.0,defensive,7.15
IDP,2021,14.0,82.75,defensive,5.91
IDP,2021,18.0,118.0,defensive,6.56
IDP,2021,17.0,391.0,defensive,23.0
IDP,2021,15.0,129.75,defensive,8.65
IDP,2021,12.0,138.25,defensive,11.52
IDP,2021,16.0,110.75,defensive,6.92
IDP,2021,16.0,353.0,defensive,22.06
IDP,2021,17.0,114.5,defensive,6.74
IDP,2021,16.0,67.25,defensive,4.2
IDP,2021,13.0,81.75,defensive,6.29
IDP,2021,16.0,248.0,defensive,15.5
IDP,2021,5.0,51.5,defensive,10.3
IDP,2021,11.0,84.5,defensive,7.68
IDP,2021,16.0,604.5,defensive,37.78
IDP,2021,18.0,188.75,defensive,10.49
IDP,2021,6.0,78.0,defensive,13.0
IDP,2021,16.0,109.0,defensive,6.81
IDP,2021,8.0,108.75,defensive,13.59
IDP,2021,15.0,213.0,defensive,14.2
IDP,2021,13.0,174.75,defensive,13.44
IDP,2021,10.0,89.75,defensive,8.98
IDP,2021,16.0,214.25,defensive,13.39
IDP,2021,12.0,122.5,defensive,10.21
IDP,2021,16.0,133.0,defensive,8.31
IDP,2021,16.0,74.0,defensive,4.62
IDP,2021,5.0,29.75,defensive,5.95
IDP,2021,14.0,56.0,defensive,4.0
IDP,2021,15.0,128.0,defensive,8.53
IDP,2021,17.0,139.25,defensive,8.19
IDP,2021,9.0,6.5,defensive,0.72
IDP,2021,9.0,29.5,defensive,3.28
IDP,2021,15.0,92.75,defensive,6.18
IDP,2021,20.0,444.25,defensive,22.21
IDP,2021,10.0,31.5,defensive,3.15
IDP,2021,13.0,76.75,defensive,5.9
IDP,2021,18.0,212.0,defensive,11.78
IDP,2021,16.0,123.25,defensive,7.7
IDP,2021,17.0,102.25,defensive,6.01
IDP,2021,10.0,79.5,defensive,7.95
IDP,2021,16.0,202.25,defensive,12.64
IDP,2021,6.0,16.75,defensive,2.79
IDP,2021,5.0,11.75,defensive,2.35
IDP,2021,15.0,101.75,defensive,6.78
IDP,2021,9.0,26.75,defensive,2.97
IDP,2021,10.0,73.5,defensive,7.35
IDP,2021,13.0,81.25,defensive,6.25
IDP,2021,7.0,21.25,defensive,3.04
IDP,2021,4.0,46.0,defensive,11.5
IDP,2021,14.0,141.25,defensive,10.09
IDP,2021,16.0,45.75,defensive,2.86
IDP,2021,18.0,114.0,defensive,6.33
IDP,2021,8.0,74.5,defensive,9.31
IDP,2021,17.0,110.5,defensive,6.5
IDP,2021,4.0,43.5,defensive,10.88
IDP,2021,6.0,18.0,defensive,3.0
IDP,2021,13.0,88.25,defensive,6.79
IDP,2021,13.0,37.5,defensive,2.88
IDP,2021,13.0,106.0,defensive,8.15
IDP,2021,15.0,78.5,defensive,5.23
IDP,2021,6.0,57.5,defensive,9.58
IDP,2021,5.0,14.25,defensive,2.85
IDP,2021,17.0,130.0,defensive,7.65
IDP,2021,18.0,102.5,defensive,5.69
IDP,2021,13.0,79.75,defensive,6.13
IDP,2021,12.0,59.75,defensive,4.98
IDP,2021,16.0,92.75,defensive,5.8
IDP,2021,10.0,89.75,defensive,8.98
IDP,2021,17.0,165.5,defensive,9.74
IDP,2021,5.0,9.75,defensive,1.95
IDP,2021,11.0,246.75,defensive,22.43
IDP,2021,17.0,184.5,defensive,10.85
IDP,2021,7.0,118.75,defensive,16.96
IDP,2021,7.0,54.75,defensive,7.82
IDP,2021,12.0,97.25,defensive,8.1
IDP,2021,4.0,17.25,defensive,4.31
IDP,2021,8.0,82.5,defensive,10.31
IDP,2021,14.0,192.5,defensive,13.75
IDP,2021,13.0,116.75,defensive,8.98
IDP,2021,14.0,150.0,defensive,10.71
IDP,2021,16.0,136.25,defensive,8.52
IDP,2021,17.0,266.0,defensive,15.65
IDP,2021,18.0,203.5,defensive,11.31
IDP,2021,17.0,143.0,defensive,8.41
IDP,2021,15.0,219.5,defensive,14.63
IDP,2021,10.0,82.0,defensive,8.2
IDP,2021,14.0,123.0,defensive,8.79
IDP,2021,17.0,194.5,defensive,11.44
IDP,2021,16.0,131.25,defensive,8.2
IDP,2021,10.0,44.75,defensive,4.47
IDP,2021,7.0,17.25,defensive,2.46
IDP,2021,17.0,93.25,defensive,5.49
IDP,2021,9.0,18.5,defensive,2.06
IDP,2021,17.0,293.75,defensive,17.28
IDP,2021,15.0,48.0,defensive,3.2
IDP,2021,4.0,33.5,defensive,8.38
IDP,2021,16.0,75.0,defensive,4.69
IDP,2021,8.0,23.25,defensive,2.91
IDP,2021,4.0,30.25,defensive,7.56
IDP,2021,15.0,143.75,defensive,9.58
IDP,2021,11.0,43.5,defensive,3.95
IDP,2021,19.0,123.25,defensive,6.49
IDP,2021,6.0,25.25,defensive,4.21
IDP,2021,5.0,20.5,defensive,4.1
IDP,2021,12.0,75.5,defensive,6.29
IDP,2021,12.0,75.0,defensive,6.25
IDP,2021,16.0,112.25,defensive,7.02
IDP,2021,18.0,185.5,defensive,10.31
IDP,2021,5.0,29.0,defensive,5.8
IDP,2021,5.0,7.0,defensive,1.4
IDP,2021,17.0,189.75,defensive,11.16
IDP,2021,18.0,132.25,defensive,7.35
IDP,2021,19.0,178.25,defensive,9.38
IDP,2021,11.0,96.75,defensive,8.8
IDP,2021,5.0,18.0,defensive,3.6
IDP,2021,16.0,66.5,defensive,4.16
IDP,2021,4.0,8.0,defensive,2.0
IDP,2021,11.0,59.5,defensive,5.41
IDP,2021,12.0,26.25,defensive,2.19
IDP,2021,10.0,69.0,defensive,6.9
IDP,2021,12.0,110.25,defensive,9.19
IDP,2021,15.0,163.25,defensive,10.88
IDP,2021,13.0,47.25,defensive,3.63
IDP,2021,14.0,30.0,defensive,2.14
IDP,2021,14.0,20.75,defensive,1.48
IDP,2021,15.0,39.75,defensive,2.65
IDP,2021,16.0,155.75,defensive,9.73
IDP,2021,12.0,73.25,defensive,6.1
IDP,2021,12.0,109.25,defensive,9.1
IDP,2021,5.0,6.75,defensive,1.35
IDP,2021,16.0,94.0,defensive,5.88
IDP,2021,13.0,27.25,defensive,2.1
IDP,2021,17.0,183.25,defensive,10.78
IDP,2021,15.0,243.75,defensive,16.25
IDP,2021,16.0,246.0,defensive,15.38
IDP,2021,20.0,227.0,defensive,11.35
IDP,2021,15.0,171.25,defensive,11.42
IDP,2021,13.0,94.5,defensive,7.27
IDP,2021,7.0,105.5,defensive,15.07
IDP,2021,7.0,55.75,defensive,7.96
IDP,2021,19.0,213.5,defensive,11.24
IDP,2021,19.0,94.25,defensive,4.96
IDP,2021,18.0,181.25,defensive,10.07
IDP,2021,18.0,368.25,defensive,20.46
IDP,2021,17.0,204.0,defensive,12.0
IDP,2021,6.0,37.25,defensive,6.21
IDP,2021,20.0,353.25,defensive,17.66
IDP,2021,11.0,56.0,defensive,5.09
IDP,2021,13.0,91.0,defensive,7.0
IDP,2021,16.0,292.0,defensive,18.25
IDP,2021,15.0,112.5,defensive,7.5
IDP,2021,18.0,173.0,defensive,9.61
IDP,2021,17.0,264.25,defensive,15.54
IDP,2021,6.0,75.5,defensive,12.58
IDP,2021,7.0,34.25,defensive,4.89
IDP,2021,11.0,59.75,defensive,5.43
IDP,2021,14.0,160.75,defensive,11.48
IDP,2021,17.0,337.75,defensive,19.87
IDP,2021,16.0,99.75,defensive,6.23
IDP,2021,17.0,292.5,defensive,17.21
IDP,2021,15.0,91.25,defensive,6.08
IDP,2021,6.0,70.75,defensive,11.79
IDP,2021,11.0,79.0,defensive,7.18
IDP,2021,7.0,33.75,defensive,4.82
IDP,2021,15.0,176.0,defensive,11.73
IDP,2021,16.0,69.5,defensive,4.34
IDP,2021,7.0,22.5,defensive,3.21
IDP,2021,13.0,50.75,defensive,3.9
IDP,2021,7.0,64.75,defensive,9.25
IDP,2021,12.0,88.0,defensive,7.33
IDP,2021,8.0,11.75,defensive,1.47
IDP,2021,4.0,10.5,defensive,2.62
IDP,2021,15.0,78.0,defensive,5.2
IDP,2021,8.0,37.25,defensive,4.66
IDP,2021,14.0,58.75,defensive,4.2
IDP,2021,5.0,19.5,defensive,3.9
IDP,2021,16.0,197.75,defensive,12.36
IDP,2021,5.0,38.5,defensive,7.7
IDP,2021,9.0,23.25,defensive,2.58
IDP,2021,18.0,181.5,defensive,10.08
IDP,2021,17.0,223.0,defensive,13.12
IDP,2021,17.0,149.0,defensive,8.76
IDP,2021,10.0,65.0,defensive,6.5
IDP,2021,11.0,30.25,defensive,2.75
IDP,2021,11.0,100.0,defensive,9.09
IDP,2021,6.0,25.0,defensive,4.17
IDP,2021,15.0,146.5,defensive,9.77
IDP,2021,12.0,123.25,defensive,10.27
IDP,2021,13.0,120.25,defensive,9.25
IDP,2021,13.0,107.5,defensive,8.27
IDP,2021,13.0,136.75,defensive,10.52
IDP,2021,17.0,205.0,defensive,12.06
IDP,2021,15.0,15.5,defensive,1.03
IDP,2021,15.0,60.75,defensive,4.05
IDP,2021,9.0,60.5,defensive,6.72
IDP,2021,16.0,237.75,defensive,14.86
IDP,2021,6.0,31.75,defensive,5.29
IDP,2021,11.0,155.5,defensive,14.14
IDP,2021,4.0,11.75,defensive,2.94
IDP,2021,4.0,12.0,defensive,3.0
IDP,2021,10.0,35.5,defensive,3.55
IDP,2021,6.0,37.75,defensive,6.29
IDP,2021,6.0,27.25,defensive,4.54
IDP,2021,15.0,119.75,defensive,7.98
IDP,2021,5.0,15.0,defensive,3.0
IDP,2021,15.0,128.75,defensive,8.58
IDP,2021,17.0,188.0,defensive,11.06
IDP,2021,7.0,31.0,defensive,4.43
IDP,2021,13.0,91.25,defensive,7.02
IDP,2021,5.0,9.0,defensive,1.8
IDP,2021,17.0,56.75,defensive,3.34
IDP,2021,5.0,17.25,defensive,3.45
IDP,2021,6.0,27.0,defensive,4.5
IDP,2021,9.0,16.25,defensive,1.81
IDP,2021,6.0,40.75,defensive,6.79
IDP,2021,15.0,151.0,defensive,10.07
IDP,2021,10.0,133.75,defensive,13.38
IDP,2021,10.0,139.75,defensive,13.98
IDP,2021,4.0,7.25,defensive,1.81
IDP,2021,13.0,48.25,defensive,3.71
IDP,2021,10.0,73.75,defensive,7.38
IDP,2021,4.0,24.5,defensive,6.12
IDP,2021,21.0,207.5,defensive,9.88
IDP,2021,17.0,104.5,defensive,6.15
IDP,2021,13.0,115.75,defensive,8.9
IDP,2021,9.0,18.25,defensive,2.03
IDP,2021,12.0,44.5,defensive,3.71
IDP,2021,12.0,71.25,defensive,5.94
IDP,2021,16.0,259.0,defensive,16.19
IDP,2021,18.0,312.5,defensive,17.36
IDP,2021,14.0,48.0,defensive,3.43
IDP,2021,10.0,154.5,defensive,15.45
IDP,2021,6.0,9.5,defensive,1.58
IDP,2021,4.0,8.5,defensive,2.12
IDP,2021,16.0,122.0,defensive,7.62
IDP,2021,18.0,197.5,defensive,10.97
IDP,2021,17.0,91.25,defensive,5.37
IDP,2021,21.0,193.5,defensive,9.21
IDP,2021,18.0,94.5,defensive,5.25
IDP,2021,5.0,34.5,defensive,6.9
IDP,2021,16.0,153.0,defensive,9.56
IDP,2021,15.0,142.5,defensive,9.5
IDP,2021,16.0,148.25,defensive,9.27
IDP,2021,16.0,197.25,defensive,12.33
IDP,2021,15.0,125.5,defensive,8.37
IDP,2021,6.0,17.75,defensive,2.96
IDP,2021,17.0,211.25,defensive,12.43
IDP,2021,10.0,50.0,defensive,5.0
IDP,2021,14.0,146.5,defensive,10.46
IDP,2021,4.0,28.25,defensive,7.06
IDP,2021,9.0,34.5,defensive,3.83
IDP,2021,18.0,193.5,defensive,10.75
IDP,2021,16.0,104.75,defensive,6.55
IDP,2021,18.0,189.5,defensive,10.53
IDP,2021,19.0,262.5,defensive,13.82
IDP,2021,8.0,11.25,defensive,1.41
IDP,2021,16.0,273.5,defensive,17.09
IDP,2021,20.0,518.0,defensive,25.9
IDP,2021,15.0,181.25,defensive,12.08
IDP,2021,6.0,20.0,defensive,3.33
IDP,2021,10.0,62.25,defensive,6.22
IDP,2021,5.0,55.5,defensive,11.1
IDP,2021,15.0,118.75,defensive,7.92
IDP,2021,6.0,30.75,defensive,5.12
IDP,2021,9.0,17.25,defensive,1.92
IDP,2021,6.0,48.75,defensive,8.12
IDP,2021,5.0,16.5,defensive,3.3
IDP,2021,5.0,12.25,defensive,2.45
IDP,2021,4.0,8.25,defensive,2.06
IDP,2021,5.0,5.25,defensive,1.05
IDP,2021,10.0,65.75,defensive,6.58
IDP,2021,16.0,129.75,defensive,8.11
IDP,2021,11.0,38.75,defensive,3.52
IDP,2021,5.0,33.0,defensive,6.6
IDP,2021,9.0,89.25,defensive,9.92
IDP,2021,7.0,79.5,defensive,11.36
IDP,2021,5.0,12.5,defensive,2.5
IDP,2021,7.0,20.5,defensive,2.93
IDP,2021,5.0,39.0,defensive,7.8
IDP,2021,5.0,3.0,defensive,0.6
IDP,2021,5.0,3.5,defensive,0.7
IDP,2021,5.0,1.0,defensive,0.2
IDP,2021,10.0,43.0,defensive,4.3
IDP,2021,12.0,88.0,defensive,7.33
IDP,2021,5.0,26.75,defensive,5.35
IDP,2021,14.0,83.5,defensive,5.96
IDP,2021,13.0,50.75,defensive,3.9
IDP,2021,8.0,61.25,defensive,7.66
IDP,2021,8.0,71.0,defensive,8.88
IDP,2021,11.0,55.75,defensive,5.07
IDP,2021,17.0,198.5,defensive,11.68
IDP,2021,9.0,20.5,defensive,2.28
IDP,2021,16.0,50.0,defensive,3.12
IDP,2021,8.0,30.25,defensive,3.78
IDP,2021,12.0,45.5,defensive,3.79
IDP,2021,16.0,106.0,defensive,6.62
IDP,2021,14.0,224.5,defensive,16.04
IDP,2021,14.0,91.5,defensive,6.54
IDP,2021,10.0,207.25,defensive,20.72
IDP,2021,16.0,169.75,defensive,10.61
IDP,2021,8.0,27.25,defensive,3.41
IDP,2021,7.0,9.5,defensive,1.36
IDP,2021,10.0,11.5,defensive,1.15
IDP,2021,11.0,60.25,defensive,5.48
IDP,2021,11.0,38.75,defensive,3.52
IDP,2021,17.0,120.75,defensive,7.1
IDP,2021,12.0,150.25,defensive,12.52
IDP,2021,6.0,44.0,defensive,7.33
IDP,2021,15.0,68.75,defensive,4.58
IDP,2021,12.0,43.75,defensive,3.65
IDP,2021,4.0,44.75,defensive,11.19
IDP,2021,7.0,20.75,defensive,2.96
IDP,2021,12.0,35.25,defensive,2.94
IDP,2021,12.0,11.0,defensive,0.92
IDP,2021,14.0,115.25,defensive,8.23
IDP,2021,6.0,15.5,defensive,2.58
IDP,2021,16.0,153.0,defensive,9.56
IDP,2021,13.0,61.75,defensive,4.75
IDP,2021,12.0,119.5,defensive,9.96
IDP,2021,11.0,87.25,defensive,7.93
IDP,2021,9.0,64.0,defensive,7.11
IDP,2021,15.0,75.75,defensive,5.05
IDP,2021,16.0,157.25,defensive,9.83
IDP,2021,17.0,248.25,defensive,14.6
IDP,2021,7.0,39.25,defensive,5.61
IDP,2021,11.0,61.0,defensive,5.55
IDP,2021,11.0,42.0,defensive,3.82
IDP,2021,14.0,220.75,defensive,15.77
IDP,2021,5.0,32.0,defensive,6.4
IDP,2021,15.0,69.0,defensive,4.6
IDP,2021,14.0,43.0,defensive,3.07
IDP,2021,11.0,67.25,defensive,6.11
IDP,2021,6.0,22.5,defensive,3.75
IDP,2021,9.0,78.75,defensive,8.75
IDP,2021,17.0,173.25,defensive,10.19
IDP,2021,13.0,141.25,defensive,10.87
IDP,2021,11.0,75.25,defensive,6.84
IDP,2021,17.0,259.25,defensive,15.25
IDP,2021,17.0,222.75,defensive,13.1
IDP,2021,11.0,52.25,defensive,4.75
IDP,2021,6.0,24.75,defensive,4.12
IDP,2021,16.0,137.5,defensive,8.59
IDP,2021,5.0,91.75,defensive,18.35
IDP,2021,12.0,93.5,defensive,7.79
IDP,2021,18.0,192.25,defensive,10.68
IDP,2021,17.0,211.75,defensive,12.46
IDP,2021,15.0,109.25,defensive,7.28
IDP,2021,5.0,53.25,defensive,10.65
IDP,2021,13.0,38.75,defensive,2.98
IDP,2021,7.0,12.25,defensive,1.75
